step,layer_idx,block,qk_logit_maxabs,sa_in_maxabs,sa_out_maxabs,resid_post_sa_maxabs,resid_post_ffn_maxabs
200,0,enc,3.060767412185669,5.006800651550293,2.09375,5.904412269592285,5.918079853057861
200,1,enc,2.9168200492858887,5.510264873504639,2.150390625,6.847255706787109,7.196455955505371
200,2,enc,3.2541465759277344,5.445876121520996,2.044921875,7.48796272277832,7.566901683807373
200,0,fcst,2.257953643798828,5.542502403259277,2.017578125,9.84139633178711,10.399664878845215
200,1,fcst,2.4788095951080322,5.3977556228637695,2.05859375,11.781516075134277,12.910208702087402
200,2,fcst,2.639244556427002,5.225574970245361,1.9853515625,14.183588981628418,16.330585479736328
200,0,enc,3.045788049697876,5.002391815185547,1.5869140625,5.554112434387207,5.691043376922607
200,1,enc,2.9244909286499023,5.252363204956055,1.8037109375,6.4156389236450195,6.2559709548950195
200,2,enc,3.214777708053589,6.035916805267334,1.91796875,6.575033664703369,5.733201026916504
400,0,enc,3.5762486457824707,4.8761210441589355,2.171875,5.84257698059082,5.9309611320495605
400,1,enc,2.963277816772461,5.6290974617004395,2.953125,6.950124740600586,7.655437469482422
400,2,enc,3.5102434158325195,6.305968761444092,2.560546875,7.348649501800537,6.401126861572266
400,0,fcst,1.8551565408706665,4.953095436096191,2.046875,8.924102783203125,9.226566314697266
400,1,fcst,2.7218406200408936,5.27584981918335,2.39453125,11.076910018920898,12.754780769348145
400,2,fcst,2.745966672897339,4.799047470092773,2.001953125,13.455791473388672,14.638138771057129
400,0,enc,3.564218759536743,4.919763565063477,1.4931640625,5.348810195922852,5.354069709777832
400,1,enc,2.9386494159698486,5.938979625701904,2.609375,6.196980953216553,6.68037223815918
400,2,enc,3.504042387008667,6.666844367980957,2.390625,6.371431350708008,4.961156845092773
600,0,enc,4.017534255981445,4.36568546295166,1.697265625,5.366174697875977,6.654998779296875
600,1,enc,3.2696728706359863,5.590242862701416,3.552734375,7.239121913909912,7.540009021759033
600,2,enc,3.6282920837402344,6.180229187011719,2.861328125,8.884918212890625,7.232224941253662
600,0,fcst,2.2501108646392822,4.790650844573975,2.12109375,9.109355926513672,10.068985939025879
600,1,fcst,3.359222412109375,5.359900951385498,2.498046875,12.1598539352417,13.80968952178955
600,2,fcst,3.391354560852051,5.100785732269287,1.9345703125,14.952863693237305,16.799652099609375
600,0,enc,4.028939723968506,4.43104362487793,1.265625,5.105927467346191,6.68150520324707
600,1,enc,3.226186513900757,5.735562324523926,3.568359375,7.0813398361206055,7.4077558517456055
600,2,enc,3.598801612854004,6.546019554138184,2.6484375,7.412208080291748,5.4423394203186035
800,0,enc,4.364192008972168,4.580658435821533,1.4306640625,5.614234924316406,8.702194213867188
800,1,enc,3.661250114440918,5.540816783905029,3.9296875,9.120287895202637,9.955677032470703
800,2,enc,3.5122201442718506,6.177270889282227,2.865234375,8.504066467285156,7.948655128479004
800,0,fcst,2.8084747791290283,5.448398590087891,2.09375,8.546354293823242,9.998674392700195
800,1,fcst,4.078700065612793,5.132772445678711,2.37890625,10.85639762878418,13.097513198852539
800,2,fcst,4.024141788482666,5.431009292602539,2.296875,13.809069633483887,15.066951751708984
800,0,enc,4.365845203399658,4.592776298522949,1.2822265625,4.9613237380981445,7.998594284057617
800,1,enc,3.67942214012146,5.756767749786377,4.09375,7.7950825691223145,8.604058265686035
800,2,enc,3.5050711631774902,5.707477569580078,2.599609375,7.782106399536133,6.117067337036133
1000,0,enc,4.634202480316162,3.8911540508270264,1.3095703125,4.938168048858643,8.454504013061523
