step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e,ema_tau,cos_err_d0,cos_err_d1,cos_err_d2,cos_err_d3
140001,12.858207702636719,19.891164779663086,-0.047257304191589355,1.3534030678491848,0.819021999835968,0.8662793040275574,0.7720395922660828,0.030996162444353104,8960064,0,1,0.7950737327337265,0.22909486293792725,0.037764932960271835,0.23262470960617065,0.9968114495277405,0.8257802128791809,0.9335142970085144,,0.0010123832616955042,0.00043547176755964756,0.05670853331685066,0.05783448368310928,0.2388588786125183,0.0591566376388073,0.9,0.18097801506519318,0.19354520738124847,0.20525315403938293,0.21023742854595184
140201,12.906542778015137,20.051532745361328,-0.04745471477508545,1.3318035612627037,0.8095247745513916,0.856979489326477,0.7690169811248779,0.0501396507024765,8972864,0,1,0.7831180244684219,0.2055453062057495,0.03926533833146095,0.22709137201309204,0.9965164065361023,0.8675712943077087,0.9256445169448853,,0.0010058335028588772,0.0006509756203740835,0.05987955629825592,0.06038452312350273,0.23834243416786194,0.062154971063137054,0.9,0.1904752254486084,0.2012406885623932,0.21357227861881256,0.21939009428024292
140401,12.95418643951416,19.770465850830078,-0.045714378356933594,1.299781230371025,0.8017931580543518,0.8475075364112854,0.7597405314445496,0.025725621730089188,8985664,0,1,0.7889632433652878,0.2020658254623413,0.039450693875551224,0.23807264864444733,0.9968381524085999,0.874626874923706,0.9389417171478271,,0.0010441652266308665,0.0003812552895396948,0.05852363631129265,0.06204834207892418,0.24666038155555725,0.06311248242855072,0.9,0.1982068121433258,0.20944923162460327,0.22042129933834076,0.22513447701931
140601,13.007593154907227,19.587631225585938,-0.05119675397872925,1.3893417933930488,0.8173075914382935,0.8685043454170227,0.7746288776397705,0.035163454711437225,8998464,0,0,0.8017067611217499,0.2146434187889099,0.04060753807425499,0.23549136519432068,0.9984385967254639,0.9164179563522339,0.960379958152771,,0.0010513608576729894,0.00040205311961472034,0.05923846736550331,0.059289708733558655,0.24327246844768524,0.060341861099004745,0.9,0.18269240856170654,0.19625729322433472,0.20995444059371948,0.21657118201255798
140801,12.763816833496094,19.832780838012695,-0.048615217208862305,1.4073406701412958,0.8320369720458984,0.8806521892547607,0.7921252250671387,0.03165539354085922,9011264,0,0,0.8202203065156937,0.2220969796180725,0.03562048450112343,0.22419649362564087,0.9978249669075012,0.9440977573394775,0.9709634184837341,,0.0009772945195436478,0.0004923325031995773,0.05878210440278053,0.06374450773000717,0.22801713645458221,0.06445443630218506,0.9,0.16796304285526276,0.17850720882415771,0.18936708569526672,0.1943773627281189
141001,13.045104026794434,19.600595474243164,-0.04973703622817993,1.3327419774176208,0.8007866740226746,0.8505237102508545,0.7584747672080994,0.02760380320250988,9024064,0,0,0.7819435149431229,0.20551139116287231,0.041300930082798004,0.23001280426979065,0.9971701502799988,0.9123473763465881,0.9519674777984619,,0.0010750012006610632,0.0004002574132755399,0.061174724251031876,0.06300802528858185,0.23997801542282104,0.06382455676794052,0.9,0.19921329617500305,0.21208250522613525,0.22472089529037476,0.23007142543792725
141201,13.09696102142334,19.772123336791992,-0.054027557373046875,1.3913310961244305,0.8079114556312561,0.861939013004303,0.7668827176094055,0.03948432207107544,9036864,0,1,0.8007469326257706,0.20126581192016602,0.03993793949484825,0.232430100440979,0.9970467686653137,0.8428765535354614,0.9242876768112183,,0.0009558903984725475,0.0004797065048478544,0.059484850615262985,0.06238071620464325,0.24050457775592804,0.06375620514154434,0.9,0.19208846986293793,0.20514635741710663,0.21985888481140137,0.22677217423915863
141401,12.755651473999023,20.376155853271484,-0.04585385322570801,1.387414590517936,0.8357875347137451,0.8816413879394531,0.7927296757698059,0.02829875238239765,9049664,0,0,0.8284946084022522,0.23324495553970337,0.035392876714468,0.22489477694034576,0.9986391067504883,0.9169606566429138,0.9655359983444214,,0.0009269079309888184,0.00038710073567926884,0.05575188249349594,0.06456848978996277,0.22700725495815277,0.06509558856487274,0.9,0.16421246528625488,0.17491154372692108,0.18547533452510834,0.19153596460819244
141601,12.875136375427246,20.00179100036621,-0.04498112201690674,1.3764148764724866,0.8355200886726379,0.8805012106895447,0.8004282116889954,0.02747035212814808,9062464,0,0,0.8185030370950699,0.19747048616409302,0.03540259599685669,0.22731314599514008,0.9985249638557434,0.9354138970375061,0.9674355983734131,,0.0009826243622228503,0.0004503484524320811,0.05728300288319588,0.05957027152180672,0.22776471078395844,0.06043844670057297,0.9,0.16447986662387848,0.17823833227157593,0.19050917029380798,0.19567887485027313
141801,12.70127010345459,20.33517837524414,-0.04745292663574219,1.3786702155742567,0.8272324204444885,0.8746853470802307,0.7871811985969543,0.035301096737384796,9075264,0,1,0.8143097162246704,0.2109813690185547,0.036948613822460175,0.22561147809028625,0.9967425465583801,0.7867028713226318,0.903934895992279,,0.0010376926511526108,0.00044806289952248335,0.0545705184340477,0.05864272639155388,0.23148569464683533,0.05979021266102791,0.9,0.1727675348520279,0.18485307693481445,0.19582170248031616,0.2002808302640915
142001,12.914323806762695,19.68674659729004,-0.048483192920684814,1.3639413855233822,0.8182997703552246,0.8667829632759094,0.7781946659088135,0.035458024591207504,9088064,0,0,0.7984859943389893,0.2137664556503296,0.038700517266988754,0.24652233719825745,0.9984036684036255,0.9213026165962219,0.9587517380714417,,0.0010568376164883375,0.00048442368279211223,0.05765260010957718,0.06051991879940033,0.25415849685668945,0.06151919066905975,0.9,0.181700199842453,0.1951862871646881,0.20962141454219818,0.21615570783615112
142201,12.747716903686523,19.8809814453125,-0.04770529270172119,1.4366783588974712,0.8430488705635071,0.8907541632652283,0.7994071841239929,0.019137464463710785,9100864,0,0,0.8365076929330826,0.24099576473236084,0.03499676659703255,0.24299070239067078,0.9988991022109985,0.962550938129425,0.9831750988960266,,0.0010564164258539677,0.00033635046565905213,0.05679936334490776,0.060571372509002686,0.2440858781337738,0.06090911477804184,0.9,0.15695108473300934,0.16683970391750336,0.177852064371109,0.1825861781835556
142401,12.89353084564209,19.914775848388672,-0.051696598529815674,1.514639783303319,0.8478513956069946,0.8995479941368103,0.8064653873443604,0.037327829748392105,9113664,0,0,0.8409570306539536,0.23661279678344727,0.03526132553815842,0.2267976552248001,0.9989885687828064,0.9378561973571777,0.9766621589660645,,0.001072754617780447,0.0006147066596895456,0.05477794632315636,0.056976281106472015,0.23127146065235138,0.05754585191607475,0.9,0.15214861929416656,0.16464373469352722,0.17845319211483002,0.18449369072914124
142601,12.8491849899292,19.883859634399414,-0.04548323154449463,1.3784783531661793,0.8343428373336792,0.8798260688781738,0.7955757975578308,0.037638332694768906,9126464,0,0,0.821743369102478,0.21755564212799072,0.03561466932296753,0.22900696098804474,0.9989166259765625,0.9400271773338318,0.9712347984313965,,0.0009943509940057993,0.0005149707430973649,0.05259622260928154,0.059299275279045105,0.23374547064304352,0.059817180037498474,0.9,0.16565711796283722,0.17787986993789673,0.19065633416175842,0.1965482532978058
142801,13.007421493530273,19.691452026367188,-0.049357831478118896,1.3698055152394775,0.8171724677085876,0.8665302991867065,0.7803474068641663,0.03694314882159233,9139264,0,0,0.7975631803274155,0.19268709421157837,0.038949497044086456,0.24845585227012634,0.9982134699821472,0.92618727684021,0.963093638420105,,0.0009970534592866898,0.00039774589822627604,0.05321367830038071,0.054989293217659,0.2558828294277191,0.055438049137592316,0.9,0.18282748758792877,0.19802549481391907,0.21239197254180908,0.21975469589233398
143001,12.98339557647705,19.76314926147461,-0.05181002616882324,1.3732250162625887,0.8093728423118591,0.8611828684806824,0.7615261077880859,0.0721520483493805,9152064,0,1,0.7788417786359787,0.22536957263946533,0.039945587515830994,0.21976637840270996,0.9965698719024658,0.8545454740524292,0.9313433170318604,,0.0010578158544376493,0.0007202544948086143,0.055582884699106216,0.056209322065114975,0.23341047763824463,0.05786408856511116,0.9,0.19062718749046326,0.20422902703285217,0.21755672991275787,0.224451944231987
143201,12.90880298614502,20.36039924621582,-0.04654359817504883,1.4014770195136448,0.837525486946106,0.8840690851211548,0.8058239221572876,0.03057900257408619,9164864,0,0,0.8299745172262192,0.1947353482246399,0.0359569676220417,0.23405905067920685,0.9974291920661926,0.9120759963989258,0.9495251178741455,,0.0009604241349734366,0.0003998394531663507,0.049939729273319244,0.05440852791070938,0.2380065619945526,0.05460074171423912,0.9,0.16247451305389404,0.17452046275138855,0.1869981735944748,0.19297721982002258
