step,layer_idx,block,qk_logit_maxabs,sa_in_maxabs,sa_out_maxabs,resid_post_sa_maxabs,resid_post_ffn_maxabs
200,0,enc,2.873826742172241,4.537664413452148,2.291015625,5.968484878540039,5.4830756187438965
200,1,enc,3.042526960372925,5.289073467254639,2.0390625,7.7378129959106445,7.261467456817627
200,2,enc,3.2241461277008057,5.7583327293396,1.8330078125,7.090929985046387,6.724176406860352
200,0,fcst,2.1363649368286133,5.427667617797852,1.9765625,8.01163101196289,8.78691291809082
200,1,fcst,2.7552242279052734,6.033664703369141,2.16796875,11.037527084350586,13.188623428344727
200,2,fcst,2.8857955932617188,5.580331325531006,2.05078125,14.478084564208984,17.6066951751709
200,0,enc,2.8598618507385254,4.54354190826416,1.572265625,5.613158226013184,5.298192024230957
200,1,enc,3.0160813331604004,4.801262378692627,1.802734375,6.016461372375488,6.253888130187988
200,2,enc,3.2102222442626953,5.555625915527344,1.55078125,6.104131698608398,5.429815292358398
400,0,enc,2.8415980339050293,4.996329307556152,2.455078125,5.973145484924316,5.882406711578369
400,1,enc,3.140058755874634,5.491323947906494,2.251953125,6.114840507507324,5.793931007385254
400,2,enc,3.448791265487671,5.4024553298950195,2.236328125,6.435065746307373,5.983948230743408
400,0,fcst,2.168757438659668,6.130122184753418,2.412109375,7.946201324462891,8.609613418579102
400,1,fcst,2.851680278778076,5.655203819274902,2.38671875,10.629793167114258,13.249151229858398
400,2,fcst,2.924712657928467,5.238476276397705,2.396484375,16.00140380859375,18.02288818359375
400,0,enc,2.8383915424346924,4.994202613830566,1.80859375,5.147515773773193,5.218072414398193
400,1,enc,3.138611316680908,4.787945747375488,1.76953125,5.354531288146973,4.8615193367004395
400,2,enc,3.4268343448638916,5.271985054016113,1.71484375,4.83125638961792,4.196508884429932
600,0,enc,2.8598663806915283,4.440810203552246,3.150390625,4.908557891845703,4.772238731384277
600,1,enc,3.308816432952881,5.051835536956787,2.1328125,6.549354076385498,6.241736888885498
600,2,enc,3.7231693267822266,5.446547985076904,2.263671875,5.739350318908691,5.739350318908691
600,0,fcst,2.3628392219543457,5.437405109405518,3.07421875,6.605276107788086,9.226739883422852
600,1,fcst,2.7278618812561035,5.200338363647461,2.720703125,10.344059944152832,12.175195693969727
600,2,fcst,2.7184526920318604,4.913644790649414,2.458984375,14.76781940460205,16.172216415405273
600,0,enc,2.86686635017395,4.454604625701904,2.26171875,4.288674831390381,4.020744800567627
600,1,enc,3.299860715866089,4.547907829284668,2.0703125,5.163860321044922,5.033321380615234
600,2,enc,3.754079818725586,4.993709087371826,1.986328125,4.425745964050293,3.905238151550293
800,0,enc,2.8955845832824707,4.685883045196533,3.072265625,5.137557029724121,4.784095764160156
800,1,enc,3.4391422271728516,5.193759441375732,2.57421875,6.324713706970215,5.837371349334717
800,2,enc,3.973935127258301,5.427852153778076,2.759765625,5.312477111816406,4.610960960388184
800,0,fcst,2.596374034881592,5.871659278869629,4.421875,6.528112411499023,8.143281936645508
800,1,fcst,2.610400915145874,5.116201877593994,2.6484375,9.672910690307617,11.529998779296875
800,2,fcst,2.485477924346924,4.736267566680908,2.53515625,13.571846961975098,17.111343383789062
800,0,enc,2.9040937423706055,4.712706089019775,2.369140625,4.49567174911499,4.251486778259277
800,1,enc,3.430588483810425,5.14249849319458,2.412109375,5.186367034912109,4.680507659912109
800,2,enc,3.974593162536621,4.877616882324219,2.474609375,5.086315155029297,4.288951873779297
1000,0,enc,2.8638436794281006,4.800149440765381,3.693359375,4.509400367736816,4.509400367736816
1000,1,enc,3.507050037384033,4.978085517883301,3.04296875,4.967440605163574,4.882777214050293
1000,2,enc,4.131894588470459,5.059844970703125,3.30078125,4.545079231262207,4.139430999755859
1000,0,fcst,2.803267002105713,5.812074661254883,3.669921875,7.286649703979492,8.17192554473877
1000,1,fcst,2.5310208797454834,5.091907978057861,2.724609375,9.496603012084961,10.667859077453613
1000,2,fcst,2.399759292602539,5.093118190765381,2.412109375,12.542664527893066,13.874044418334961
1000,0,enc,2.8771629333496094,4.773143291473389,2.72265625,4.390529155731201,4.218096733093262
1000,1,enc,3.501034736633301,5.034524917602539,2.779296875,4.974086761474609,4.521938323974609
1000,2,enc,4.129753112792969,5.120066165924072,2.84765625,4.045722484588623,3.47107195854187
